Filename, Subject, Verb
fortunata_y_jacinta_1.txt, la vida, pasado
fortunata_y_jacinta_1.txt, Jacinta, daba
fortunata_y_jacinta_1.txt, Rafaela, quiso
fortunata_y_jacinta_1.txt, su propio temor, paralizado
fortunata_y_jacinta_1.txt, las piernas, paralizado
fortunata_y_jacinta_1.txt, Quia, acostumbrada
fortunata_y_jacinta_1.txt, yo, acostumbrada
fortunata_y_jacinta_1.txt, cosas, dijeron
fortunata_y_jacinta_1.txt, --Yo, endivido
fortunata_y_jacinta_1.txt, usted, es
fortunata_y_jacinta_1.txt, hombre, Piensa
fortunata_y_jacinta_1.txt, usted, Piensa
fortunata_y_jacinta_1.txt, que, acoquinar
fortunata_y_jacinta_1.txt, usted, Siéntese
fortunata_y_jacinta_1.txt, eso, servirá
fortunata_y_jacinta_1.txt, usted, embustero
fortunata_y_jacinta_1.txt, ese, camino
fortunata_y_jacinta_1.txt, que, cuenta
fortunata_y_jacinta_1.txt, quien, conoce
fortunata_y_jacinta_1.txt, usted, sabe
fortunata_y_jacinta_1.txt, que, inspira
fortunata_y_jacinta_1.txt, una lástima, lástima
fortunata_y_jacinta_1.txt, que, ponderarle
fortunata_y_jacinta_1.txt, cual, sentó
fortunata_y_jacinta_1.txt, una maza, descargado
fortunata_y_jacinta_1.txt, Izquierdo, sentó
fortunata_y_jacinta_1.txt, Rafaela, respiraron
fortunata_y_jacinta_1.txt, Nosotras, llevamos
fortunata_y_jacinta_1.txt, yo, hago
fortunata_y_jacinta_1.txt, yo, vendo
fortunata_y_jacinta_1.txt, qué delicados, están
fortunata_y_jacinta_1.txt, los tiempos, están
fortunata_y_jacinta_1.txt, qué, vender
fortunata_y_jacinta_1.txt, quien, compre
fortunata_y_jacinta_1.txt, esto, compra
fortunata_y_jacinta_1.txt, usted, dirá
fortunata_y_jacinta_1.txt, José--, dirá
fortunata_y_jacinta_1.txt, la ministración, dan
fortunata_y_jacinta_1.txt, la gana, da
fortunata_y_jacinta_1.txt, usted, grite
fortunata_y_jacinta_1.txt, usted, impropias
fortunata_y_jacinta_1.txt, tales finuras, impropias
fortunata_y_jacinta_1.txt, la sangre, quema
fortunata_y_jacinta_1.txt, Tijeretas, ser
fortunata_y_jacinta_1.txt, el hombre, está
fortunata_y_jacinta_1.txt, Sr. Izquierdo, dejemos
fortunata_y_jacinta_1.txt, persona, parece
fortunata_y_jacinta_1.txt, la gente, cree
fortunata_y_jacinta_1.txt, usted, Quiere
fortunata_y_jacinta_1.txt, usted, infelizote
fortunata_y_jacinta_1.txt, Izquierdo, alzó
fortunata_y_jacinta_1.txt, la fundadora, declaraba
fortunata_y_jacinta_1.txt, este hijo, hombre
fortunata_y_jacinta_1.txt, usted, asesinó
fortunata_y_jacinta_1.txt, usted, robado
fortunata_y_jacinta_1.txt, usted, dado
fortunata_y_jacinta_1.txt, Paparrucha, Dicen
fortunata_y_jacinta_1.txt, parola, --Parola
fortunata_y_jacinta_1.txt, --murmuró, --Parola
fortunata_y_jacinta_1.txt, Izquierdo, --Parola
fortunata_y_jacinta_1.txt, la vida, pasado
fortunata_y_jacinta_1.txt, los niños, come
fortunata_y_jacinta_1.txt, el hombre, sirve
fortunata_y_jacinta_1.txt, Las palabras, resonaban
fortunata_y_jacinta_1.txt, el pobre hombre, valerse
fortunata_y_jacinta_1.txt, que, siguió
fortunata_y_jacinta_1.txt, el infeliz hombre, cayó
fortunata_y_jacinta_1.txt, su amor, envolvía
fortunata_y_jacinta_1.txt, que, sabe
fortunata_y_jacinta_1.txt, esta diabla, tiene
fortunata_y_jacinta_1.txt, Guillermina, quitaba
fortunata_y_jacinta_1.txt, que, volvían
fortunata_y_jacinta_1.txt, los pensamientos, adivinaba
fortunata_y_jacinta_1.txt, la Pacheco, dijo
fortunata_y_jacinta_1.txt, eso, cosa
fortunata_y_jacinta_1.txt, Castelar, coloque
fortunata_y_jacinta_1.txt, Usted, cree
fortunata_y_jacinta_1.txt, qué destino, dar
fortunata_y_jacinta_1.txt, que, firma
fortunata_y_jacinta_1.txt, Usted, salido
fortunata_y_jacinta_1.txt, que, alardea
fortunata_y_jacinta_1.txt, la dichosa República, traído
fortunata_y_jacinta_1.txt, el cantón, fundado
fortunata_y_jacinta_1.txt, él, salido
fortunata_y_jacinta_1.txt, usted, contentará
fortunata_y_jacinta_1.txt, el corazón, vibró
fortunata_y_jacinta_1.txt, este movimiento, advertido
fortunata_y_jacinta_1.txt, que, echó
fortunata_y_jacinta_1.txt, hijo, Vamos
fortunata_y_jacinta_1.txt, todos, creemos
fortunata_y_jacinta_1.txt, una sonrisilla, escapó
fortunata_y_jacinta_1.txt, Español, había
fortunata_y_jacinta_1.txt, Izquierdo, frunció
fortunata_y_jacinta_1.txt, él, quería
fortunata_y_jacinta_1.txt, Él, harto
fortunata_y_jacinta_1.txt, Qué mejor descanso, apetecer
fortunata_y_jacinta_1.txt, que, sobrina
fortunata_y_jacinta_1.txt, La oferta, significaba
fortunata_y_jacinta_1.txt, la portería, casa
fortunata_y_jacinta_1.txt, nadie, quitaba
fortunata_y_jacinta_1.txt, el amor, amotinó
fortunata_y_jacinta_1.txt, que, enemigo
fortunata_y_jacinta_1.txt, todo ello, invención
fortunata_y_jacinta_1.txt, que, dice
fortunata_y_jacinta_1.txt, Dios, --¡Alabado
fortunata_y_jacinta_1.txt, Jacinta, veía
fortunata_y_jacinta_1.txt, este cielo, nubló
fortunata_y_jacinta_1.txt, su voz, hacía
fortunata_y_jacinta_1.txt, La Virgen, acompañe
fortunata_y_jacinta_1.txt, usted, chalán
fortunata_y_jacinta_1.txt, yo, chalana
fortunata_y_jacinta_1.txt, Jacinta, discurría
fortunata_y_jacinta_1.txt, que, parecieron
fortunata_y_jacinta_1.txt, que, rebajo
fortunata_y_jacinta_1.txt, usted, vale
fortunata_y_jacinta_1.txt, Vaya, quiere
fortunata_y_jacinta_1.txt, Izquierdo, hizo
fortunata_y_jacinta_1.txt, Qué, enfada
fortunata_y_jacinta_1.txt, usted, quédese
fortunata_y_jacinta_1.txt, que, tragábamos
fortunata_y_jacinta_1.txt, el _Pituso_, hijo
fortunata_y_jacinta_1.txt, eso, prueba
fortunata_y_jacinta_1.txt, --Yo, ver
fortunata_y_jacinta_1.txt, Rafaela, sentaba
fortunata_y_jacinta_1.txt, usted, saque
fortunata_y_jacinta_1.txt, que, prueban
fortunata_y_jacinta_1.txt, usted, dice
fortunata_y_jacinta_1.txt, quien, darlos
fortunata_y_jacinta_1.txt, Izquierdo, rascaba
fortunata_y_jacinta_1.txt, la frente, rascaba
fortunata_y_jacinta_1.txt, La alusión, recordar
fortunata_y_jacinta_1.txt, Jacinta, quería
fortunata_y_jacinta_1.txt, Guillermina, impuso
fortunata_y_jacinta_1.txt, que, adivinó
fortunata_y_jacinta_1.txt, usted, guárdese
fortunata_y_jacinta_1.txt, su _, guárdese
fortunata_y_jacinta_1.txt, que, timo
fortunata_y_jacinta_1.txt, yo, hombre
fortunata_y_jacinta_1.txt, conmigo, queda
fortunata_y_jacinta_1.txt, ninguna nea, queda
fortunata_y_jacinta_1.txt, que, pasaba
fortunata_y_jacinta_1.txt, usted, gasta
fortunata_y_jacinta_1.txt, usted, creído
fortunata_y_jacinta_1.txt, esta señora, tenía
fortunata_y_jacinta_1.txt, Dios, quiere
fortunata_y_jacinta_1.txt, Él, sabrá
fortunata_y_jacinta_1.txt, el animalito, caro
fortunata_y_jacinta_1.txt, esa niña, está
fortunata_y_jacinta_1.txt, la voluntad, la
fortunata_y_jacinta_1.txt, el _, sangre
fortunata_y_jacinta_1.txt, que, hombre
fortunata_y_jacinta_1.txt, Él, verá
fortunata_y_jacinta_1.txt, el niño, suyo
fortunata_y_jacinta_1.txt, Izquierdo, aturdido
fortunata_y_jacinta_1.txt, Guillermina, tuteaba
fortunata_y_jacinta_1.txt, que, acertaba
fortunata_y_jacinta_1.txt, Yo, así
fortunata_y_jacinta_1.txt, el otro, tomaba
fortunata_y_jacinta_1.txt, El consejo, va
fortunata_y_jacinta_1.txt, Tú, vales
fortunata_y_jacinta_1.txt, tú, nacido
fortunata_y_jacinta_1.txt, Bobalicón, caído
fortunata_y_jacinta_1.txt, tú, sirves
fortunata_y_jacinta_1.txt, ellos, ponen
fortunata_y_jacinta_1.txt, Cara, llevas
fortunata_y_jacinta_1.txt, que, alma
fortunata_y_jacinta_1.txt, el bueno, estaba
fortunata_y_jacinta_1.txt, Presunciones, pasaron
fortunata_y_jacinta_1.txt, eso, pagaba
fortunata_y_jacinta_1.txt, Platón_, miró
fortunata_y_jacinta_1.txt, el San Cristóbal, serías
fortunata_y_jacinta_1.txt, que, ver
fortunata_y_jacinta_1.txt, -X-, 



fortunata_y_jacinta_1.txt, Guillermina, decía
fortunata_y_jacinta_1.txt, tú, sabes
fortunata_y_jacinta_1.txt, el _Pituso_, tuyo
fortunata_y_jacinta_1.txt, Yo, entiendo
fortunata_y_jacinta_1.txt, ese bribón, coge
fortunata_y_jacinta_1.txt, los chicos, valen
fortunata_y_jacinta_1.txt, la diferencia, obra
fortunata_y_jacinta_1.txt, Jacinta, desojaban
fortunata_y_jacinta_1.txt, que, 22
fortunata_y_jacinta_1.txt, el Delfín, empeoró
fortunata_y_jacinta_1.txt, Su familia, alarmaba
fortunata_y_jacinta_1.txt, que, conocía
fortunata_y_jacinta_1.txt, la mañana, durmiendo
fortunata_y_jacinta_1.txt, Jacinta, pudo
fortunata_y_jacinta_1.txt, Esta visita, sustancia
fortunata_y_jacinta_1.txt, la dama, volvió
fortunata_y_jacinta_1.txt, Guillermina, antes
fortunata_y_jacinta_1.txt, quien, tenía
fortunata_y_jacinta_1.txt, Jacinta, sacó
fortunata_y_jacinta_1.txt, que, empezaba
fortunata_y_jacinta_1.txt, Hombres, rodeaban
fortunata_y_jacinta_1.txt, que, gritaba
fortunata_y_jacinta_1.txt, la simpatía, viva
fortunata_y_jacinta_1.txt, Ido, Los
fortunata_y_jacinta_1.txt, Jacinta, dado
fortunata_y_jacinta_1.txt, El primogénito, objeto
fortunata_y_jacinta_1.txt, un cierto vecino, adquirió
fortunata_y_jacinta_1.txt, que, tenía
fortunata_y_jacinta_1.txt, Adoración, pegaba
fortunata_y_jacinta_1.txt, esta, cogía
fortunata_y_jacinta_1.txt, la pobre niña, temblaba
fortunata_y_jacinta_1.txt, Su manera, era
fortunata_y_jacinta_1.txt, doña, partir
fortunata_y_jacinta_1.txt, Adoración, quedarse
fortunata_y_jacinta_1.txt, Severiana, ponerse
fortunata_y_jacinta_1.txt, la dama, llevó
fortunata_y_jacinta_1.txt, la Delfina, tenía
fortunata_y_jacinta_1.txt, Guillermina, hecho
fortunata_y_jacinta_1.txt, la fundadora, estaba
fortunata_y_jacinta_1.txt, la criada, dijo
fortunata_y_jacinta_1.txt, D. Baldomero, Entró
fortunata_y_jacinta_1.txt, que, caído
fortunata_y_jacinta_1.txt, la lotería, caído
fortunata_y_jacinta_1.txt, Oyó Barbarita, hacía
fortunata_y_jacinta_1.txt, el capricho, hacía
fortunata_y_jacinta_1.txt, La Providencia, andado
fortunata_y_jacinta_1.txt, ellos, necesitaban
fortunata_y_jacinta_1.txt, que, infelices
fortunata_y_jacinta_1.txt, que, juegan
fortunata_y_jacinta_1.txt, Madrid, parecía
fortunata_y_jacinta_1.txt, el país, parecía
fortunata_y_jacinta_1.txt, Don Baldomero, sereno
fortunata_y_jacinta_1.txt, el golpe, daba
fortunata_y_jacinta_1.txt, los años, compraba
fortunata_y_jacinta_1.txt, la cédula, toma
fortunata_y_jacinta_1.txt, que, acredite
fortunata_y_jacinta_1.txt, algunos ricos, cogían
fortunata_y_jacinta_1.txt, muchos pobres, pellizcaban
fortunata_y_jacinta_1.txt, Santa Cruz, llevó
fortunata_y_jacinta_1.txt, que, sacan
fortunata_y_jacinta_1.txt, Los Chicos_, jugaron
fortunata_y_jacinta_1.txt, Pepe Samaniego, apareció
fortunata_y_jacinta_1.txt, D. Baldomero, pregonaba
fortunata_y_jacinta_1.txt, la morralla, viene
fortunata_y_jacinta_1.txt, Deogracias, jugado
fortunata_y_jacinta_1.txt, Barbarita, dijo
fortunata_y_jacinta_1.txt, carbonero, echó
fortunata_y_jacinta_1.txt, Pepa, pincha
fortunata_y_jacinta_1.txt, yo, digo
fortunata_y_jacinta_1.txt, la aritmética, dice
fortunata_y_jacinta_1.txt, Los partícipes, llegando
fortunata_y_jacinta_1.txt, que, extendió
fortunata_y_jacinta_1.txt, que, caían
fortunata_y_jacinta_1.txt, La señorita, fue
fortunata_y_jacinta_1.txt, quien, llevó
fortunata_y_jacinta_1.txt, la pincha, perdió
fortunata_y_jacinta_1.txt, Estupiñá, salió
fortunata_y_jacinta_1.txt, Él, fue
fortunata_y_jacinta_1.txt, quien, dio
fortunata_y_jacinta_1.txt, él, sacado
fortunata_y_jacinta_1.txt, Barbarita, habló
fortunata_y_jacinta_1.txt, el caso, requería
fortunata_y_jacinta_1.txt, el pobre Plácido, desconsolado
fortunata_y_jacinta_1.txt, eso, es
fortunata_y_jacinta_1.txt, que, tragando
fortunata_y_jacinta_1.txt, yo, tengo
fortunata_y_jacinta_1.txt, su avaricia, pudo
fortunata_y_jacinta_1.txt, yo, sacar
fortunata_y_jacinta_1.txt, Don Baldomero, miró
fortunata_y_jacinta_1.txt, todos, contentos
fortunata_y_jacinta_1.txt, él, quedándose
fortunata_y_jacinta_1.txt, que, creyó
fortunata_y_jacinta_1.txt, yo, no
fortunata_y_jacinta_1.txt, Barbarita, echó
fortunata_y_jacinta_1.txt, que, cortaron
fortunata_y_jacinta_1.txt, la señora, miraba
fortunata_y_jacinta_1.txt, este bendito Plácido--dijo D. Baldomero, nacido
fortunata_y_jacinta_1.txt, que, saca
fortunata_y_jacinta_1.txt, la lotería, saca
fortunata_y_jacinta_1.txt, que, traído
fortunata_y_jacinta_1.txt, las nociones, claras
fortunata_y_jacinta_1.txt, que, acuerdas
fortunata_y_jacinta_1.txt, usted, dice
fortunata_y_jacinta_1.txt, la verdad, anda
fortunata_y_jacinta_1.txt, mi cabeza, anda
fortunata_y_jacinta_1.txt, Estupiñá, llegó
fortunata_y_jacinta_1.txt, yo, decía
fortunata_y_jacinta_1.txt, el número, bonitos
fortunata_y_jacinta_1.txt, el lotero, entregó
fortunata_y_jacinta_1.txt, --Si, salir
fortunata_y_jacinta_1.txt, yo--afirmó Samaniego, veía
fortunata_y_jacinta_1.txt, que, resultado
fortunata_y_jacinta_1.txt, El mismo Samaniego, fue
fortunata_y_jacinta_1.txt, quien, discurrió
fortunata_y_jacinta_1.txt, Estupiñá, propuso
fortunata_y_jacinta_1.txt, Mas Barbarita, prohibió
fortunata_y_jacinta_1.txt, que, barullo
fortunata_y_jacinta_1.txt, que, entretenía
fortunata_y_jacinta_1.txt, que, rió
fortunata_y_jacinta_1.txt, La prisión, decía
fortunata_y_jacinta_1.txt, Eso, déjame
fortunata_y_jacinta_1.txt, La lotería, cosas
fortunata_y_jacinta_1.txt, que, suprimirse
fortunata_y_jacinta_1.txt, prosperidad, haber
fortunata_y_jacinta_1.txt, Jacinta, daba
fortunata_y_jacinta_1.txt, Juanito, entonces--replicó
fortunata_y_jacinta_1.txt, yo, quiero
fortunata_y_jacinta_1.txt, mamá, sirven
fortunata_y_jacinta_1.txt, que, pasan
fortunata_y_jacinta_1.txt, la vida, pasan
fortunata_y_jacinta_1.txt, los puestos, saben
fortunata_y_jacinta_1.txt, esto, expliquen
fortunata_y_jacinta_1.txt, que, cediendo
fortunata_y_jacinta_1.txt, la cual, supo
fortunata_y_jacinta_1.txt, Cada uno, dar
fortunata_y_jacinta_1.txt, Dios, amargarán
fortunata_y_jacinta_1.txt, la razón, da
fortunata_y_jacinta_1.txt, la dama, --replicó
fortunata_y_jacinta_1.txt, que, dinero
fortunata_y_jacinta_1.txt, todo, daré
fortunata_y_jacinta_1.txt, las cosas, poniendo
fortunata_y_jacinta_1.txt, mía, poniendo
fortunata_y_jacinta_1.txt, que, estaba
fortunata_y_jacinta_1.txt, Los materiales, empeñó
fortunata_y_jacinta_1.txt, Samaniego, empeñó
fortunata_y_jacinta_1.txt, tú, creído
fortunata_y_jacinta_1.txt, Yo, beber
fortunata_y_jacinta_1.txt, Guillermina, hablaban
fortunata_y_jacinta_1.txt, la Pacheco--, dijo
fortunata_y_jacinta_1.txt, El _Pituso_, tuyo
fortunata_y_jacinta_1.txt, que, bregué
fortunata_y_jacinta_1.txt, que, echó
fortunata_y_jacinta_1.txt, que, apestaba
fortunata_y_jacinta_1.txt, Este documento, prueba
fortunata_y_jacinta_1.txt, El chico, será
fortunata_y_jacinta_1.txt, quién, sabe
fortunata_y_jacinta_1.txt, Todo esto, parece
fortunata_y_jacinta_1.txt, tú, buscas
fortunata_y_jacinta_1.txt, hija, sabes
fortunata_y_jacinta_1.txt, el trato, trato
fortunata_y_jacinta_1.txt, Dios, costado
fortunata_y_jacinta_1.txt, que, sobra
fortunata_y_jacinta_1.txt, que, sabido
fortunata_y_jacinta_1.txt, yo, iré
fortunata_y_jacinta_1.txt, Jacinta, Púsose
fortunata_y_jacinta_1.txt, Aquello, bien
fortunata_y_jacinta_1.txt, una niñería, bien
fortunata_y_jacinta_1.txt, ella, tenía
fortunata_y_jacinta_1.txt, El plan, revelaba
fortunata_y_jacinta_1.txt, que, concibió
fortunata_y_jacinta_1.txt, nada, decir
fortunata_y_jacinta_1.txt, quién, mamá
fortunata_y_jacinta_1.txt, el toque, estaba
fortunata_y_jacinta_1.txt, Juan, pondría
fortunata_y_jacinta_1.txt, Diríale, voz
fortunata_y_jacinta_1.txt, Jacinta, sacrificaba
fortunata_y_jacinta_1.txt, la turbación, Imaginándose
fortunata_y_jacinta_1.txt, que, barruntaba
fortunata_y_jacinta_1.txt, que, crea
fortunata_y_jacinta_1.txt, esta pasión, producirse
fortunata_y_jacinta_1.txt, Barbarita, hacía
fortunata_y_jacinta_1.txt, los ánimos, estaban
fortunata_y_jacinta_1.txt, la mamá--, pegado
fortunata_y_jacinta_1.txt, Samaniego, Dice
fortunata_y_jacinta_1.txt, El marqués, derramamiento
fortunata_y_jacinta_1.txt, Estupiñá, preguntaba
fortunata_y_jacinta_1.txt, que, ofrecieron
fortunata_y_jacinta_1.txt, él, quería
fortunata_y_jacinta_1.txt, --No, dijo
fortunata_y_jacinta_1.txt, Juanito, dijo
fortunata_y_jacinta_1.txt, --Que, dijo
fortunata_y_jacinta_1.txt, tú, alteres
fortunata_y_jacinta_1.txt, yo, oído
fortunata_y_jacinta_1.txt, eso, decir
fortunata_y_jacinta_1.txt, marqués, decir
fortunata_y_jacinta_1.txt, yo, pongo
fortunata_y_jacinta_1.txt, yo, sabré
fortunata_y_jacinta_1.txt, las personas, hablan
fortunata_y_jacinta_1.txt, Barbarita, soltó
fortunata_y_jacinta_1.txt, Yo, quiero
fortunata_y_jacinta_1.txt, esa mosca, sacude
fortunata_y_jacinta_1.txt, Guillermina, salido
fortunata_y_jacinta_1.txt, los demás, marchando
fortunata_y_jacinta_1.txt, todo, silencio
fortunata_y_jacinta_1.txt, los papás, retiraron
fortunata_y_jacinta_1.txt, que, muy
fortunata_y_jacinta_1.txt, el Delfín, desabrigara
fortunata_y_jacinta_1.txt, Este, parecía
fortunata_y_jacinta_1.txt, su esposa, acostó
fortunata_y_jacinta_1.txt, Juan, despertó
fortunata_y_jacinta_1.txt, Jacinta, Creyó
fortunata_y_jacinta_1.txt, que, deliraba
fortunata_y_jacinta_1.txt, él, daba
fortunata_y_jacinta_1.txt, el sueño, espantado
fortunata_y_jacinta_1.txt, Las sábanas, arden
fortunata_y_jacinta_1.txt, mi cuerpo, frío
fortunata_y_jacinta_1.txt, Jacinta, echó
fortunata_y_jacinta_1.txt, que, sacaba
fortunata_y_jacinta_1.txt, la verdad, fue
fortunata_y_jacinta_1.txt, el nene, hacía
fortunata_y_jacinta_1.txt, su mujer, cogía
fortunata_y_jacinta_1.txt, Juan, tardó
fortunata_y_jacinta_1.txt, Jacinta, quitaba
fortunata_y_jacinta_1.txt, que, parecían
fortunata_y_jacinta_1.txt, él, moviera
fortunata_y_jacinta_1.txt, Jacinta, entregaba
fortunata_y_jacinta_1.txt, nadie, ve
fortunata_y_jacinta_1.txt, que, tenía
fortunata_y_jacinta_1.txt, su alma, estremecía
fortunata_y_jacinta_1.txt, El _Pituso_, metía
fortunata_y_jacinta_1.txt, aquellas facciones, tenían
fortunata_y_jacinta_1.txt, que, trastornaba
fortunata_y_jacinta_1.txt, que, solía
fortunata_y_jacinta_1.txt, que, dominaba
fortunata_y_jacinta_1.txt, la verdad, era
fortunata_y_jacinta_1.txt, él, gemía
fortunata_y_jacinta_1.txt, el Delfín, abrió
fortunata_y_jacinta_1.txt, tú, duermes
fortunata_y_jacinta_1.txt, La gran lotería, es
fortunata_y_jacinta_1.txt, que, tocada
fortunata_y_jacinta_1.txt, Tú, premio
fortunata_y_jacinta_1.txt, la cabeza, duele
fortunata_y_jacinta_1.txt, nada, duele
fortunata_y_jacinta_1.txt, tú, tienes
fortunata_y_jacinta_1.txt, que, perdido
fortunata_y_jacinta_1.txt, mamá, decía
fortunata_y_jacinta_1.txt, mis hermanas, preguntábamos
fortunata_y_jacinta_1.txt, yo, preguntábamos
fortunata_y_jacinta_1.txt, Jacinta, reía
fortunata_y_jacinta_1.txt, el tiempo, alegre
fortunata_y_jacinta_1.txt, Qué curiosos, hombres
fortunata_y_jacinta_1.txt, estos hombres, quieren
fortunata_y_jacinta_1.txt, todo, quieren
fortunata_y_jacinta_1.txt, --No, salir
fortunata_y_jacinta_1.txt, Competencia, ser
fortunata_y_jacinta_1.txt, Tú, ido
fortunata_y_jacinta_1.txt, camisas, --¿Para
fortunata_y_jacinta_1.txt, las mangas, así
fortunata_y_jacinta_1.txt, tú, reír
fortunata_y_jacinta_1.txt, Vaya, hablaré
fortunata_y_jacinta_1.txt, --Que, verdad
fortunata_y_jacinta_1.txt, La sonrisa, parecía
fortunata_y_jacinta_1.txt, Estas cosas, bromas--dijo
fortunata_y_jacinta_1.txt, Santa Cruz, bromas--dijo
fortunata_y_jacinta_1.txt, su mujer, meterle
fortunata_y_jacinta_1.txt, eso, verdad
fortunata_y_jacinta_1.txt, tú, tienes
fortunata_y_jacinta_1.txt, mamá, sabe
fortunata_y_jacinta_1.txt, nadie, sabe
fortunata_y_jacinta_1.txt, mujer, tirar
fortunata_y_jacinta_1.txt, todos, levanten
fortunata_y_jacinta_1.txt, que, granuja
fortunata_y_jacinta_1.txt, La Delfina, tener
fortunata_y_jacinta_1.txt, que, parecía
fortunata_y_jacinta_1.txt, Jacinta, reía
fortunata_y_jacinta_1.txt, este, sudaba
fortunata_y_jacinta_1.txt, que, tenía
fortunata_y_jacinta_1.txt, --¿Pues, alegrar
fortunata_y_jacinta_1.txt, papá, encasquetaba
fortunata_y_jacinta_1.txt, el sombrero, encasquetaba
fortunata_y_jacinta_1.txt, esas bromas, impertinentes
fortunata_y_jacinta_1.txt, tú, estás
fortunata_y_jacinta_1.txt, el mundo, viera
fortunata_y_jacinta_1.txt, mucha insistencia, parece
fortunata_y_jacinta_1.txt, el bromazo, sostener
fortunata_y_jacinta_1.txt, la conversación, hacerle
fortunata_y_jacinta_1.txt, Tiempo, hay
fortunata_y_jacinta_1.txt, hija, engañas
fortunata_y_jacinta_1.txt, que, dicen
fortunata_y_jacinta_1.txt, la confianza, daban
fortunata_y_jacinta_1.txt, que, ridículas
fortunata_y_jacinta_1.txt, Juan, abrió
fortunata_y_jacinta_1.txt, Qué gusto, bebé_!--murmuró
fortunata_y_jacinta_1.txt, Juan, chilló
fortunata_y_jacinta_1.txt, Jacinta, sofocó
fortunata_y_jacinta_1.txt, él, chupaba
fortunata_y_jacinta_1.txt, alguien, oyera
fortunata_y_jacinta_1.txt, nadie, oye
fortunata_y_jacinta_1.txt, Plácido, levantará
fortunata_y_jacinta_1.txt, --Me, parece
fortunata_y_jacinta_1.txt, Barbarita, encargó
fortunata_y_jacinta_1.txt, la misma retención, ofreció
fortunata_y_jacinta_1.txt, que, inspirado
fortunata_y_jacinta_1.txt, que, traía
fortunata_y_jacinta_1.txt, su suegra, entusiasmaba
fortunata_y_jacinta_1.txt, tú, sabes
fortunata_y_jacinta_1.txt, que, eso
fortunata_y_jacinta_1.txt, un hijo, sabes
fortunata_y_jacinta_1.txt, qué pruebas, hay
fortunata_y_jacinta_1.txt, tú, crees
fortunata_y_jacinta_1.txt, que, parece
fortunata_y_jacinta_1.txt, todo eso, vago
fortunata_y_jacinta_1.txt, Esos hallazgos, parecen
fortunata_y_jacinta_1.txt, La Delfina, descorazonó
fortunata_y_jacinta_1.txt, Barbarita, dijo
fortunata_y_jacinta_1.txt, la cosa, grave
fortunata_y_jacinta_1.txt, Benigna, enferma
fortunata_y_jacinta_1.txt, Juan, supieran
fortunata_y_jacinta_1.txt, Jacinta, Estaba
fortunata_y_jacinta_1.txt, aquella tarde, Estaba
fortunata_y_jacinta_1.txt, Pituso_, Veía
fortunata_y_jacinta_1.txt, que, indignaba
fortunata_y_jacinta_1.txt, su suegra, pensase
fortunata_y_jacinta_1.txt, la señorita, prometido
fortunata_y_jacinta_1.txt, la pieza, comprada
fortunata_y_jacinta_1.txt, que, dejaría
fortunata_y_jacinta_1.txt, Jacinta, poner
fortunata_y_jacinta_1.txt, Quién, cogía
fortunata_y_jacinta_1.txt, Algunas, contentaban
fortunata_y_jacinta_1.txt, que, tenía
fortunata_y_jacinta_1.txt, Otros, daban
fortunata_y_jacinta_1.txt, Jacinta, preguntaba
fortunata_y_jacinta_1.txt, Algunas, entraban
fortunata_y_jacinta_1.txt, que, dieran
fortunata_y_jacinta_1.txt, las cocinas, salía
fortunata_y_jacinta_1.txt, Este, besaba
fortunata_y_jacinta_1.txt, la señorita, daba
fortunata_y_jacinta_1.txt, quien, preparaba
fortunata_y_jacinta_1.txt, que, parte
fortunata_y_jacinta_1.txt, ningún habitante, feliz
fortunata_y_jacinta_1.txt, la rica alhaja, fina
fortunata_y_jacinta_1.txt, que, ceñía
fortunata_y_jacinta_1.txt, que, mostraba
fortunata_y_jacinta_1.txt, que, ostentaban
fortunata_y_jacinta_1.txt, La poseedora, pegó
fortunata_y_jacinta_1.txt, Adoración», dijo
fortunata_y_jacinta_1.txt, la señorita, dijo
fortunata_y_jacinta_1.txt, que, parecía
fortunata_y_jacinta_1.txt, que, forzoso
fortunata_y_jacinta_1.txt, las frágiles casas, desplomaban
fortunata_y_jacinta_1.txt, que, queda
fortunata_y_jacinta_1.txt, las dos piezas, arañando
fortunata_y_jacinta_1.txt, las limosnas, Repartidas
fortunata_y_jacinta_1.txt, Guillermina, estaba
fortunata_y_jacinta_1.txt, Izquierdo y el _Pituso, estaban
fortunata_y_jacinta_1.txt, la fundadora, entregado
fortunata_y_jacinta_1.txt, Vaya, abreviemos
fortunata_y_jacinta_1.txt, que, asustado
fortunata_y_jacinta_1.txt, Las tres mujeres, rieron
fortunata_y_jacinta_1.txt, Juanín, hizo
fortunata_y_jacinta_1.txt, todas, comiera
fortunata_y_jacinta_1.txt, que, procurará
fortunata_y_jacinta_1.txt, mi tarjeta, dado
fortunata_y_jacinta_1.txt, que, pintando
fortunata_y_jacinta_1.txt, Rafaela, llevaba
fortunata_y_jacinta_1.txt, los días, cortos
fortunata_y_jacinta_1.txt, la noche, echaba
fortunata_y_jacinta_1.txt, El frío, intenso
fortunata_y_jacinta_1.txt, los estremecimientos, parecían
fortunata_y_jacinta_1.txt, el _Pituso_, insurreccionó
fortunata_y_jacinta_1.txt, tu papá, importa
fortunata_y_jacinta_1.txt, su futura mamá, dijo
fortunata_y_jacinta_1.txt, que, nerviosísima
fortunata_y_jacinta_1.txt, las dos piezas, engarfiñaron
